row_index,PC1,PC2,PC3,PC4,PC5,PC6
26,-1.6198234958602695,-0.6879473862632279,0.003972105310650597,-0.22410662816525712,-0.022747040715438063,-0.0003866101532079552
27,-1.5636933552635635,-0.5616030158664379,-0.12951756919736568,-0.20643203840605942,-0.02847342130950745,-0.0005938756350829784
28,-1.528155809627709,-0.595747004902396,0.1405562676728965,-0.2643092130063018,-0.021074255378142358,-0.0015630964358432995
29,-1.6528861108996846,-0.6145440527393478,-0.321307185676611,-0.1580129776006229,-0.03189958456682436,0.000669218670142625
30,-1.4361734857791089,-0.4040228544928407,-0.005868339387411205,-0.2504706775540665,-0.02822814049809273,-0.0021138904352571023
31,-1.6026520811559923,-0.5791954150090795,-0.2616385224001892,-0.17458093016721246,-0.03145584411173473,0.00012937829870114778
32,-1.3607332300671393,-0.2621645297750362,-0.11449209480875143,-0.2398278640311821,-0.033708302204266724,-0.0025280871818372003
33,-1.4962980498696694,-0.40425466248140995,-0.32221744824197623,-0.17827184032817747,-0.03634308636692804,-0.0007351640744165193
34,-1.3964638709345878,-0.3449618935774449,-0.023248055964729314,-0.25224794787957766,-0.029863761626348826,-0.0024050474623056248
35,-1.469499072440493,-0.40427247554187973,-0.213589278106441,-0.2027937643969437,-0.03371734104287604,-0.001229527354426084
36,-1.4244814015023999,-0.4259895031365522,0.07350441930505071,-0.2658449499266381,-0.02604121632733025,-0.0023214576798404095
37,-0.7504263124365602,-1.4613082536425765,-0.3426133048124264,0.047373604299109646,-0.031080904835937926,0.0059868676611092965
38,-0.742681539486541,-1.4060789545993566,-0.37945684798227375,0.04784293020032943,-0.033166561902257655,0.005775369456185136
39,-0.6686670741965905,-1.174655599004116,-0.3040157084367974,-0.0010494208264137143,-0.03519267377080914,0.003790543108628159
40,-0.7565902009661278,-1.393139883757479,-0.3734174273976951,0.042576718197611184,-0.0333719323107436,0.00563980722266528
41,-0.5251092643551631,-1.3016031081240158,0.022657777642407465,-0.041859220438483266,-0.0222729974636908,0.0032767554589989527
42,-0.42118647016739014,-1.1203271686099274,-0.03269938598594217,-0.04701981501563667,-0.02661289802722332,0.0023779087261243215
43,-0.42089676735741166,-1.1827809319119387,0.19211579310033353,-0.09084490852531531,-0.01904321526509459,0.001811640918188549
44,-0.1994913831057452,-0.9678743316136096,0.5148247578186957,-0.17909109022356248,-0.012154441192841866,-0.0006578051955931656
45,0.0720346332689028,-0.610666987845275,0.9081443744457862,-0.3027447554610328,-0.005583904571189266,-0.0038679311798683084
46,0.09048411979762175,-0.6043604184223256,0.8279098713100596,-0.28195909689100435,-0.007682094919554485,-0.003612570671424846
47,-0.1827285396842357,-0.9708417245311128,0.6157230290522263,-0.2009899467563734,-0.009059154977151746,-0.0010019106257695735
48,-0.12836397954689688,-0.9093176776634697,0.7036730015571594,-0.22624530674117377,-0.007272132910441846,-0.0016413709299589933
49,-0.11985331386116381,-0.8859085581226632,0.6355470440775521,-0.21269251989109833,-0.009581507833409797,-0.0015254061435453939
50,0.8611986260249701,-1.6552376309349366,0.5487429031494453,0.10954807750817534,0.04476435909123942,0.007146397429541014
51,0.6826341315427075,-1.8967148256707644,0.411715177638228,0.1606947478523711,0.042920578744939125,0.009067623075547667
52,0.9958156591121031,-1.4732201101974327,0.6049879738878191,0.08272506036964482,0.04505612498264917,0.005968912566066085
53,0.9354995316691997,-1.5582047881216035,0.5863132717656672,0.09382614580855499,0.04522621753347564,0.006490734302748898
54,0.833513143743083,-1.6817413101420065,0.5087062129368262,0.11988243300119787,0.04354519825773819,0.007430703950191729
55,0.7328210022336177,-1.8162615841565093,0.4208591174874525,0.15100986892934448,0.04217457609627496,0.008546719485646677
56,0.6083576446904281,-1.9611397513885587,0.3109282202246538,0.18546911897482293,0.03960589767503712,0.00980501210110798
57,0.9393573315609371,-1.5520777478687975,0.5943043576169269,0.09128695570811685,0.04535453249514945,0.006422436872889481
58,2.7628228911800257,1.9352188745698813,0.9444178278753372,-0.3778766710881578,-0.0009924840421533334,-0.010752319968123912
59,2.2139522741097015,0.9467967246565816,0.0739138173110049,-0.06064711369569513,-0.010155961182391414,-0.0051189063323721
60,2.122689407784117,0.5803619952068582,-0.5257800524958232,0.14652147325350154,-0.014278882448240247,-0.0009270571318296709
61,3.242443040661124,2.7661604164356506,1.7199700565767064,-0.6511863468246135,0.010260236369322592,-0.013397676121600834
62,1.434633752247332,-0.6313826555545213,0.12874300853093673,0.10770588398702975,0.019166361027710417,0.003027093425734263
63,1.4899675314709702,-0.34687004964824014,-0.5172854952733081,0.21937592370686232,-0.00623948555757091,0.0036479171470325793
64,1.8884541560157213,0.11655044509213981,-0.05089385181777104,0.08137747766780036,0.005658312731353949,-0.0001288715543118192
65,1.8367147580094683,0.07182031308668149,-0.12096510574669098,0.09841471222633584,0.0031744207216564168,0.00024153375118087528
66,1.6211881282162632,-0.14282610680851732,-0.44090356071976616,0.18238609558060973,-0.006493178294250939,0.0022372168542732366
67,2.2360324641551865,0.6674267109400384,-0.19200169165819048,0.06681144722662317,-0.003673025087687183,-0.0022205609276690413
68,2.096927219232931,0.6565885171288401,-0.6541728471723075,0.15772535511605948,-0.02204259113384565,-0.0011435286033771458
69,1.9771221958297123,0.2884105194004968,-0.12312315610565917,0.08011711853209935,0.0010104832804463486,-0.0007800633777371118
70,2.9346231323023573,1.4248776547887223,0.4285908819144477,-0.11251748309233814,0.01704002579570673,-0.0059730828709760085
71,1.813085414708485,-0.020622119188767205,-0.03322475945817749,0.0914456954478735,0.008132301373129584,0.0005212582128373097
72,1.9574422213941844,0.16791132937359654,0.03433382695406317,0.062447031250073864,0.009155846170935053,-0.0005154882556684961
73,1.8747609022538865,0.09854419603954023,-0.07555112463532532,0.08868007961059213,0.005112268835225186,3.661951599927614e-05
74,2.1518596551326636,0.4893796208054867,-0.028117391439909472,0.047452958551875334,0.0037963824824046068,-0.0018271615356101351
75,1.9112555676940752,0.16043046328726374,-0.09161678080558949,0.08660992512916803,0.003921690779020436,-0.0002156771084515189
76,1.9797176282684803,0.2640976925022628,-0.05037167856573036,0.06761369052011283,0.004018020076670281,-0.0008414767931349203
77,1.864741802388506,0.12564313293426158,-0.14923501235284653,0.09946681171643815,0.0015885775697455382,5.6021173974245123e-05
78,1.7970405555401883,0.16859837682008852,-0.5225544801310917,0.17065485706739988,-0.013004862500830208,0.0008474124183835444
79,1.8660055030193807,0.12117001878962101,-0.15303818355219403,0.10157517978466005,0.0017436835333028023,0.00010850756068682964
80,1.8164487594572452,0.09360552925792244,-0.20501288538209836,0.11098470809909305,-0.0008791534039907278,0.0003009270062799083
81,1.882059367075546,0.13495777498285935,-0.13138723207565775,0.09632687554722434,0.002519429874399062,-5.708938971043743e-06
82,1.8592383402525994,0.1783160962677547,-0.2908788667619944,0.12266105324043464,-0.004498014281732155,0.00015271652569728383
83,1.9550962144050086,0.23392739311918262,-0.09252069090225253,0.07974263240070961,0.002985340868882169,-0.0005758201336359889
84,1.7875560610283905,0.05439264950843415,-0.258246121039133,0.12696442906986447,-0.002008726267670161,0.0006769953658081259
85,1.965861330247483,0.17801774772365372,0.04853857142008348,0.05839789790550507,0.009512399096586983,-0.0006033697739689569
86,1.855037241123388,0.17298964381493626,-0.2982479131032948,0.12481157013257808,-0.004664074673593328,0.00020327330837050748
87,1.8225824441123777,0.0013229047874400443,-0.10230219603604913,0.10579916463574084,0.005929479657446651,0.0006469032984241885
88,2.131339893317612,0.5435557938001361,-0.17575081350230456,0.06893981315814172,-0.0033604517609083576,-0.0018239075908970553
89,1.8349616390552297,0.02273719921295158,-0.07492473983617051,0.09685272611419712,0.006351581141993841,0.0004384051783928771
90,1.9398536273400089,0.20810099000321808,-0.12569703464195872,0.0904979763961915,0.002471382724351697,-0.00033120095386028576
91,2.0495855547546986,0.4053450672435971,-0.16229002721139954,0.07905823440486562,-0.001287221212818515,-0.0012030764941722133
92,2.014849156662079,0.31853174081088187,-0.0744995320879515,0.06884311018257655,0.0028781439930643266,-0.0010108734588487626
93,1.9238946994168338,0.20321333968675892,-0.13848336663116573,0.09170518429040384,0.0015492557178217114,-0.0003162858905374199
94,2.028586737618346,0.33957539150680344,-0.04681056997350801,0.06016789517123023,0.003380047185898486,-0.0012017654766610629
95,2.094570836262792,0.5215400542707224,-0.3114161174161982,0.10029319810763383,-0.007736303780475039,-0.0013574602779250601
96,2.0049981825606875,0.2380535248113208,0.031954403939884246,0.057341639443999254,0.008541874406339717,-0.000821169216409088
97,2.3258330409371366,0.7759630107193138,-0.13530693364187021,0.04702494462336339,-0.0022226600668945845,-0.002793383146187348
98,2.125851910403549,0.44315759941154864,0.00868764202569884,0.04306888988843165,0.005372315959512941,-0.001724329654560682
99,2.009253166765551,0.2603173895491686,0.05613301855364188,0.04750837055890909,0.008401535392493345,-0.0010497964200492317
100,2.0078266768675777,0.24310047373263452,0.13391298594285952,0.031530785179383077,0.011043215791405936,-0.0011898352985183916
101,2.0142174762788687,0.26289857028115643,0.06116159818638122,0.04665433741221302,0.008675436848200744,-0.0010642554763116267
102,2.0142174762788687,0.26289857028115643,0.06116159818638122,0.04665433741221302,0.008675436848200744,-0.0010642554763116267
103,2.0142174762788687,0.26289857028115643,0.06116159818638122,0.04665433741221302,0.008675436848200744,-0.0010642554763116267
104,2.0142174762788687,0.26289857028115643,0.06116159818638122,0.04665433741221302,0.008675436848200744,-0.0010642554763116267
